ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Spend,Customer_Tenure_Days,Total_Children,Total_Purchases,Spend_Per_Purchase,Campaigns_Accepted,Is_Parent,Family_Size,Income_Per_Member,Cluster,Cluster_Name,Education_Enc,Marital_Status_Enc,Engagement_Score,Engagement_Tier
4646,1951,Diploma,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,978,210,0,25,37.61538461538461,1,0,2,39248.5,1,🌟 High-Value Loyalists,1,1,0.044628684965953944,❄️ Cold Lead
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,410,374,0,16,24.11764705882353,0,0,2,25075.0,0,💤 Low Engagers,4,1,0.027426082071853975,❄️ Cold Lead
1473,1960,Diploma,Single,47823.0,0,1,2013-07-23,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,54,72,341,1,7,9.0,0,1,2,23911.5,0,💤 Low Engagers,1,2,0.11963930541084129,❄️ Cold Lead
1016,1959,PhD,Single,34554.0,0,1,2014-03-30,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,0,55,55,91,1,7,6.875,0,1,2,17277.0,0,💤 Low Engagers,4,2,0.007233557086168736,❄️ Cold Lead
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,35,1169,435,1,27,41.75,0,1,3,28564.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.023162284154121936,❄️ Cold Lead
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,69,1120,408,0,16,65.88235294117646,0,0,2,32923.0,1,🌟 High-Value Loyalists,4,1,0.05701204730888116,❄️ Cold Lead
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,1,55,1097,52,0,20,52.23809523809524,0,0,2,43597.5,1,🌟 High-Value Loyalists,2,1,0.6916612678139958,🌤 Warm Lead
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,35,29,201,1,5,4.833333333333333,0,1,3,8198.0,0,💤 Low Engagers,0,3,0.007781945350704173,❄️ Cold Lead
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,50,187,278,2,13,13.357142857142858,0,1,4,12274.0,0,💤 Low Engagers,2,1,0.17262396287573203,❄️ Cold Lead
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,45,910,512,2,26,33.7037037037037,0,1,4,13103.25,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.06705119818388935,❄️ Cold Lead
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,36,145,557,1,9,14.5,0,1,2,19278.5,0,💤 Low Engagers,2,2,0.4389470378278017,🌤 Warm Lead
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,54,850,569,0,14,56.666666666666664,0,0,2,44529.0,1,🌟 High-Value Loyalists,3,1,0.19011242126094122,❄️ Cold Lead
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,35,969,239,1,24,38.76,0,1,3,25766.0,2,👨‍👩‍👧 Active Parent Shoppers,2,3,0.0024116717240945493,❄️ Cold Lead
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,23,1820,596,0,17,101.11111111111111,1,0,1,68126.0,3,🏆 Champions,4,2,0.678032255170946,🌤 Warm Lead
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,51,608,4,1,20,28.952380952380953,1,1,3,19096.0,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.07930880018591796,❄️ Cold Lead
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,23,730,543,0,25,28.076923076923077,2,0,1,86037.0,3,🏆 Champions,2,2,0.7601382977865855,🔥 Hot Lead
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,34,551,564,1,21,25.045454545454547,0,1,3,14658.0,2,👨‍👩‍👧 Active Parent Shoppers,4,1,0.31980862987445496,❄️ Cold Lead
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,52,114,292,2,8,12.666666666666666,0,1,3,16928.333333333332,0,💤 Low Engagers,2,2,0.09048043525106916,❄️ Cold Lead
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,44,1724,156,0,15,107.75,2,0,2,45382.5,3,🏆 Champions,2,1,0.3810287446622826,❄️ Cold Lead
367,1978,Diploma,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,36,577,495,1,20,27.476190476190474,0,1,3,12183.333333333334,2,👨‍👩‍👧 Active Parent Shoppers,1,1,0.13574718587017512,❄️ Cold Lead
5234,1967,Diploma,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,47,81,353,2,7,10.125,0,1,4,7688.25,0,💤 Low Engagers,1,3,0.014890260486100957,❄️ Cold Lead
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,45,33,227,1,7,4.125,0,1,3,7306.0,0,💤 Low Engagers,2,3,0.013621298056117035,❄️ Cold Lead
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,61,660,374,1,22,28.695652173913043,0,1,3,18709.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.007262088714757167,❄️ Cold Lead
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,47,80,125,1,9,8.0,0,1,2,16278.5,0,💤 Low Engagers,3,2,0.10348409671200538,❄️ Cold Lead
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,29,30,298,2,6,4.285714285714286,0,1,4,4877.5,0,💤 Low Engagers,3,1,0.004562442304458658,❄️ Cold Lead
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,43,433,1,5,7.166666666666667,0,1,2,15496.0,0,💤 Low Engagers,2,0,0.012822392476320993,❄️ Cold Lead
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,31,1135,474,0,27,40.535714285714285,3,0,1,101970.0,3,🏆 Champions,2,2,0.7497183437577717,🔥 Hot Lead
1491,1965,Diploma,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,49,559,496,0,16,32.88235294117647,0,0,2,35744.0,1,🌟 High-Value Loyalists,1,3,0.031841428782941696,❄️ Cold Lead
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,30,1923,434,0,16,113.11764705882354,0,0,1,79607.0,1,🌟 High-Value Loyalists,2,2,0.7569908555031856,🔥 Hot Lead
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,61,90,21,2,8,10.0,0,1,4,13587.0,0,💤 Low Engagers,3,1,0.010116187253942619,❄️ Cold Lead
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,404,353,1,17,22.444444444444443,0,1,3,17127.166666666668,2,👨‍👩‍👧 Active Parent Shoppers,4,1,0.0757039576288682,❄️ Cold Lead
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,58,661,50,2,23,27.541666666666668,0,1,4,19344.0,2,👨‍👩‍👧 Active Parent Shoppers,4,3,0.010307223444851396,❄️ Cold Lead
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,62,463,272,1,19,23.15,0,1,3,20999.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.10614941584553096,❄️ Cold Lead
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,56,632,476,2,23,26.333333333333332,0,1,3,20443.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,3,2,0.10850302163251359,❄️ Cold Lead
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,45,725,139,0,19,36.25,0,0,2,36724.0,1,🌟 High-Value Loyalists,2,1,0.11692182515921974,❄️ Cold Lead
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,51,725,322,1,19,36.25,0,1,3,17127.166666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.018395145084730856,❄️ Cold Lead
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,50,279,319,2,16,16.41176470588235,0,1,4,10387.75,0,💤 Low Engagers,4,1,0.10021161154780653,❄️ Cold Lead
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,47,1482,469,0,23,61.75,1,0,2,31490.5,1,🌟 High-Value Loyalists,4,3,0.17998228596807386,❄️ Cold Lead
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,38,29,690,1,6,4.142857142857143,0,1,2,4774.0,0,💤 Low Engagers,0,0,0.07237497593267225,❄️ Cold Lead
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,55,106,357,3,9,10.6,0,1,5,6752.4,0,💤 Low Engagers,4,1,0.09801461285558506,❄️ Cold Lead
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,41,49,41,2,6,7.0,1,1,3,11953.333333333334,0,💤 Low Engagers,4,2,0.6271979407670295,🌤 Warm Lead
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,49,38,336,2,7,4.75,0,1,3,12307.0,0,💤 Low Engagers,4,0,0.004064393125712385,❄️ Cold Lead
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,22,2077,618,0,22,90.30434782608695,0,0,1,92859.0,1,🌟 High-Value Loyalists,3,2,0.32092598226049945,❄️ Cold Lead
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,38,1053,227,1,17,58.5,0,1,3,21701.333333333332,2,👨‍👩‍👧 Active Parent Shoppers,3,3,0.12291872926721469,❄️ Cold Lead
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,52,1385,436,0,23,57.708333333333336,0,0,2,43055.5,1,🌟 High-Value Loyalists,2,1,0.06473206610422957,❄️ Cold Lead
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,40,871,305,1,25,33.5,0,1,2,34176.0,2,👨‍👩‍👧 Active Parent Shoppers,4,2,0.028020380954308092,❄️ Cold Lead
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,26,312,467,1,12,24.0,0,1,3,13961.0,0,💤 Low Engagers,2,3,0.18187711595645306,❄️ Cold Lead
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,38,877,619,2,15,54.8125,0,1,4,14952.25,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.24189541465469275,❄️ Cold Lead
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,39,68,609,1,6,9.714285714285714,0,1,3,7985.666666666667,0,💤 Low Engagers,2,1,0.5814639899621058,🌤 Warm Lead
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,33,22,305,1,4,4.4,0,1,3,12849.0,0,💤 Low Engagers,2,3,0.03781850388209975,❄️ Cold Lead
5885,1973,Diploma,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,41,211,676,3,16,12.411764705882353,0,1,5,7137.6,0,💤 Low Engagers,1,1,0.17904912128657688,❄️ Cold Lead
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,48,127,8,0,8,14.11111111111111,0,0,2,24802.5,0,💤 Low Engagers,3,1,0.005861487904089745,❄️ Cold Lead
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,61,459,66,2,16,27.0,0,1,4,14838.5,2,👨‍👩‍👧 Active Parent Shoppers,3,1,0.005195700888696947,❄️ Cold Lead
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,45,460,114,1,19,23.0,1,1,3,21915.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.0173565739863054,❄️ Cold Lead
7798,1972,Diploma,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,42,429,562,1,17,23.833333333333332,0,1,3,15448.0,2,👨‍👩‍👧 Active Parent Shoppers,1,3,0.17757613400615227,❄️ Cold Lead
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,89,48,1,11,7.416666666666667,0,1,2,17088.0,0,💤 Low Engagers,2,2,0.03686870778593496,❄️ Cold Lead
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,62,1021,628,1,26,37.81481481481482,0,1,3,20336.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,4,3,0.17219176287589616,❄️ Cold Lead
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,65,1381,495,0,21,62.77272727272727,2,0,2,34686.0,3,🏆 Champions,2,3,0.8432478912014244,🔥 Hot Lead
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,56,306,356,1,15,19.125,0,1,2,24983.5,2,👨‍👩‍👧 Active Parent Shoppers,2,2,0.19212200165424387,❄️ Cold Lead
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,36,18,290,3,4,3.6,0,1,4,15049.75,0,💤 Low Engagers,2,2,0.002026967481078735,❄️ Cold Lead
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,37,162,255,1,9,16.2,0,1,3,18458.333333333332,0,💤 Low Engagers,2,3,0.12977838954224008,❄️ Cold Lead
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,59,1231,313,0,18,64.78947368421052,0,0,1,80317.0,1,🌟 High-Value Loyalists,2,2,0.06058703455760903,❄️ Cold Lead
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,56,13,363,3,4,2.6,0,1,4,7630.75,0,💤 Low Engagers,3,2,0.06591677093425777,❄️ Cold Lead
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,69,1706,601,0,27,60.92857142857143,0,0,2,35178.0,1,🌟 High-Value Loyalists,4,1,0.22759961916345817,❄️ Cold Lead
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,30,121,175,1,11,10.083333333333334,0,1,3,7742.666666666667,0,💤 Low Engagers,2,1,0.022026646199337092,❄️ Cold Lead
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,39,1293,424,0,20,61.57142857142857,0,0,1,74165.0,1,🌟 High-Value Loyalists,4,0,0.3048117397016497,❄️ Cold Lead
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,41,1608,120,1,37,42.31578947368421,0,1,3,52414.333333333336,1,🌟 High-Value Loyalists,4,1,0.060145547453637246,❄️ Cold Lead
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,48,88,228,3,9,8.8,0,1,5,8696.4,0,💤 Low Engagers,2,3,0.0065514613894150486,❄️ Cold Lead
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,61,421,223,0,18,22.157894736842106,1,0,1,62551.0,1,🌟 High-Value Loyalists,2,0,0.20487607871369345,❄️ Cold Lead
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,55,259,305,0,12,19.923076923076923,1,0,1,52332.0,1,🌟 High-Value Loyalists,2,0,0.08361651546262366,❄️ Cold Lead
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,26,1117,239,0,15,69.8125,0,0,1,66951.0,1,🌟 High-Value Loyalists,2,2,0.04914977720902444,❄️ Cold Lead
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,89,124,2,9,8.9,0,1,4,6522.75,0,💤 Low Engagers,2,3,0.016312556066152534,❄️ Cold Lead
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,49,36,69,2,6,5.142857142857143,0,1,4,8364.0,0,💤 Low Engagers,2,3,0.008524572898756546,❄️ Cold Lead
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,32,57,351,1,7,7.125,0,1,3,9572.666666666666,0,💤 Low Engagers,2,1,0.020808531092993143,❄️ Cold Lead
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,44,148,69,2,8,16.444444444444443,0,1,4,12611.75,0,💤 Low Engagers,2,1,0.32680896147806543,❄️ Cold Lead
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,55,93,150,2,8,10.333333333333334,0,1,4,13384.25,0,💤 Low Engagers,4,3,0.061473416593499676,❄️ Cold Lead
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,47,119,86,1,7,14.875,1,1,2,26037.0,0,💤 Low Engagers,2,2,0.0740611551840536,❄️ Cold Lead
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,39,1835,655,1,28,63.275862068965516,0,1,3,26809.0,2,👨‍👩‍👧 Active Parent Shoppers,4,1,0.1225620071426011,❄️ Cold Lead
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,66,1318,560,0,25,50.69230769230769,2,0,2,41918.5,3,🏆 Champions,4,1,0.8564384756457784,🔥 Hot Lead
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,44,45,37,2,7,5.625,0,1,4,9713.25,0,💤 Low Engagers,4,1,0.007817536932833118,❄️ Cold Lead
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,55,10,5,3,4,2.0,0,1,5,7657.0,0,💤 Low Engagers,2,3,0.014496743805084917,❄️ Cold Lead
6935,1951,Diploma,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,63,978,210,0,25,37.61538461538461,1,0,2,39248.5,1,🌟 High-Value Loyalists,1,1,0.044628684965953944,❄️ Cold Lead
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,38,191,49,1,10,17.363636363636363,0,1,3,17216.666666666668,0,💤 Low Engagers,4,1,0.007133960078515946,❄️ Cold Lead
3559,1988,Diploma,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,26,57,50,1,9,5.7,0,1,3,5416.0,0,💤 Low Engagers,1,1,0.031856234465565604,❄️ Cold Lead
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,68,1033,274,0,24,41.32,0,0,2,33417.5,1,🌟 High-Value Loyalists,3,1,0.039497645999504956,❄️ Cold Lead
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,30,66,158,1,6,9.428571428571429,0,1,3,10159.0,0,💤 Low Engagers,3,1,0.22907098701001685,❄️ Cold Lead
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,53,43,14,0,6,6.142857142857143,0,0,2,14124.5,0,💤 Low Engagers,0,1,0.005443293358737726,❄️ Cold Lead
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,31,50,571,1,5,8.333333333333334,0,1,3,8423.666666666666,0,💤 Low Engagers,2,1,0.18011358002369413,❄️ Cold Lead
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,44,39,113,1,7,4.875,0,1,2,16151.5,0,💤 Low Engagers,4,2,0.004071767248002612,❄️ Cold Lead
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,608,331,1,18,32.0,0,1,3,20428.666666666668,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.011857700496785304,❄️ Cold Lead
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,38,1581,467,0,24,63.24,0,0,2,37034.0,1,🌟 High-Value Loyalists,2,1,0.27468354669025574,❄️ Cold Lead
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,68,491,2,7,8.5,0,1,4,11439.75,0,💤 Low Engagers,4,1,0.097545174697352,❄️ Cold Lead
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,36,80,658,1,5,13.333333333333334,1,1,3,8294.0,0,💤 Low Engagers,0,3,0.295993272545666,❄️ Cold Lead
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,25,1282,408,0,28,44.206896551724135,0,0,2,33486.5,1,🌟 High-Value Loyalists,4,3,0.03516940512745761,❄️ Cold Lead
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,26,91,395,1,8,10.11111111111111,0,1,3,12957.333333333334,0,💤 Low Engagers,2,1,0.020020401900582373,❄️ Cold Lead
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,41,315,496,2,16,18.529411764705884,0,1,4,12787.0,2,👨‍👩‍👧 Active Parent Shoppers,2,1,0.17899724239850215,❄️ Cold Lead
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,37,31,182,2,6,4.428571428571429,0,1,4,7838.25,0,💤 Low Engagers,2,1,0.5356646313084498,🌤 Warm Lead
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,34,834,47,0,23,34.75,0,0,2,34830.5,1,🌟 High-Value Loyalists,3,1,0.00415204090855537,❄️ Cold Lead
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,60,1600,283,0,17,88.88888888888889,1,0,2,40033.5,1,🌟 High-Value Loyalists,2,1,0.11007352951357671,❄️ Cold Lead
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,60,1270,528,0,17,70.55555555555556,0,0,2,43359.0,1,🌟 High-Value Loyalists,2,1,0.2675817703558656,❄️ Cold Lead
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,41,263,90,2,15,16.4375,1,1,3,15618.0,0,💤 Low Engagers,4,2,0.18022251668564782,❄️ Cold Lead
